Store Number,Country,Ownership Type,Latitude,Longitude,Street Address,City,State/Province,Timezone,Year
30401-76360,JP,Company Owned,26.225192,127.69553,4-4-9 Omoromachi,Naha,47,GMT+09:00 Asia/Tokyo,2021
17783-182485,JP,Company Owned,26.222719,127.704811,1-14-13 Matsushima,Naha,47,GMT+09:00 Asia/Tokyo,2021
30374-76361,JP,Company Owned,26.21655,127.688116,2-1-1 Makishi,Naha,47,GMT+09:00 Asia/Tokyo,2021
30544-94917,JP,Company Owned,26.200565,127.736926,264 Miyahira,Haebaru-cho,47,GMT+09:00 Asia/Tokyo,2021
24047-230448,JP,Company Owned,26.192962,127.712906,1321-1 Tsukazan,Haebaru-cho,47,GMT+09:00 Asia/Tokyo,2021
31188-291196,JP,Licensed,26.206776,127.650857,150 Kagamizu,Naha,47,GMT+09:00 Asia/Tokyo,2021
30423-81164,JP,Company Owned,26.196723,127.666053,5-10-2 Kanagusuku,Naha,47,GMT+09:00 Asia/Tokyo,2021
15283-158545,JP,Company Owned,26.158986,127.658851,1-1192 Toyosaki,Tomigusuku,47,GMT+09:00 Asia/Tokyo,2021
60933-294585,JP,Company Owned,26.157666,127.651116,3-35 Toyosaki,Tomigusuku,47,GMT+09:00 Asia/Tokyo,2021
56164-280757,JP,Company Owned,26.682141,127.883058,1421-4 Yamakawa,Motobu-cho,47,GMT+09:00 Asia/Tokyo,2021
1872-143746,JP,Company Owned,35.831198,136.201366,39 Makidani,Minamiechizen-cho,18,GMT+09:00 Asia/Tokyo,2021
54708-285650,JP,Company Owned,35.900452,136.158723,2-7-131 Takase,Echizen,18,GMT+09:00 Asia/Tokyo,2021
28953-247630,JP,Company Owned,36.034528,136.213583,1-4-19 Hanandominami,Fukui,18,GMT+09:00 Asia/Tokyo,2021
26433-241030,JP,Company Owned,36.046116,136.187449,2-1717 Fuchi,Fukui,18,GMT+09:00 Asia/Tokyo,2021
19411-194626,JP,Licensed,36.046903,136.252482,7-1 Funabashi Wadanakacho,Fukui,18,GMT+09:00 Asia/Tokyo,2021
17642-184165,JP,Company Owned,36.08337,136.218473,3-2-11 Ninomiya,Fukui,18,GMT+09:00 Asia/Tokyo,2021
30507-93283,JP,Company Owned,36.097256,136.250822,2-1230 Owada,Fukui,18,GMT+09:00 Asia/Tokyo,2021
58879-292756,JP,Company Owned,36.13439,136.224163,46 Zuiojihigashi Haruecho,Sakai,18,GMT+09:00 Asia/Tokyo,2021
49639-267930,JP,Company Owned,36.394444,136.466371,315 Seirokumachi,Komatsu,17,GMT+09:00 Asia/Tokyo,2021
30517-93284,JP,Company Owned,35.478082,136.899879,516 Kurachi,Seki,21,GMT+09:00 Asia/Tokyo,2021
31834-125764,JP,Company Owned,35.391745,136.824433,3-8 Nakakayabacho,Kakamigahara,21,GMT+09:00 Asia/Tokyo,2021
60492-290639,JP,Company Owned,35.413044,136.852653,5-54 Soharamizuhocho,Kakamigahara,21,GMT+09:00 Asia/Tokyo,2021
50650-275512,JP,Licensed,35.398031,136.904548,8-7 Unuma-kakamigaharacho,Kakamigahara,21,GMT+09:00 Asia/Tokyo,2021
30609-99760,JP,Company Owned,35.342501,136.854373,205 Kamino Matsutakecho,Konan,23,GMT+09:00 Asia/Tokyo,2021
59727-292911,JP,Company Owned,34.051623,131.546544,23-3 Kaidenishimachi,Hofu,35,GMT+09:00 Asia/Tokyo,2021
57719-290638,JP,Company Owned,35.24263,136.883651,80-1 Isegikamo,Kitanagoya,23,GMT+09:00 Asia/Tokyo,2021
1862-143109,JP,Company Owned,35.277839,136.846744,2709-6 Mitsui Tanyocho,Ichinomiya,23,GMT+09:00 Asia/Tokyo,2021
1863-143110,JP,Company Owned,35.281498,136.854133,14-2 Shiojiri Chiakicho,Ichinomiya,23,GMT+09:00 Asia/Tokyo,2021
60776-292316,JP,Company Owned,35.285651,136.908014,1-1-5 Kawanishi,Komaki,23,GMT+09:00 Asia/Tokyo,2021
61876-294519,JP,Company Owned,35.289423,136.926534,1-234 Chuo,Komaki,23,GMT+09:00 Asia/Tokyo,2021
30493-90860,JP,Company Owned,35.362236,136.898775,5-1 Takatsuka Minamiyamana,Fuso-cho,23,GMT+09:00 Asia/Tokyo,2021
30095-12774,JP,Company Owned,35.678073,139.768835,2-4-13 Yaesu,Chuo-ku,13,GMT+09:00 Asia/Tokyo,2021
49834-271408,JP,Company Owned,35.674236,139.76537,2-2-14 Ginza,Chuo-ku,13,GMT+09:00 Asia/Tokyo,2021
1821-138177,JP,Company Owned,35.650967,138.543247,59-12 Shimizuarai,Showa-cho,19,GMT+09:00 Asia/Tokyo,2021
15271-155293,JP,Company Owned,35.623122,138.527134,1505-1 Ikkui,Showa-cho,19,GMT+09:00 Asia/Tokyo,2021
56647-290550,JP,Company Owned,35.620933,138.526922,1505-1 Ikkui,Showa-cho,19,GMT+09:00 Asia/Tokyo,2021
30580-98078,JP,Company Owned,35.614886,138.512966,1122 Yamanokami,Chuo,19,GMT+09:00 Asia/Tokyo,2021
59348-293560,JP,Company Owned,35.636502,138.567447,2-6-17 Sumiyoshi,Kofu,19,GMT+09:00 Asia/Tokyo,2021
31544-111250,JP,Company Owned,35.609911,138.539134,1110 Shimokato,Chuo,19,GMT+09:00 Asia/Tokyo,2021
16127-165466,JP,Company Owned,35.648417,138.61251,172-4 Mukomachi,Kofu,19,GMT+09:00 Asia/Tokyo,2021
55406-289271,JP,Company Owned,35.485853,138.778789,5-6-1 Shinnishihara,Fujiyoshida,19,GMT+09:00 Asia/Tokyo,2021
24608-238417,JP,Company Owned,35.475317,138.80757,4-14-22 Kamiyoshidahigashi,Fujiyoshida,19,GMT+09:00 Asia/Tokyo,2021
1849-141687,JP,Company Owned,35.627807,139.045669,4943 Ono,Uenohara,19,GMT+09:00 Asia/Tokyo,2021
16430-162687,JP,Company Owned,35.63288,139.064007,710 Notajiri,Uenohara,19,GMT+09:00 Asia/Tokyo,2021
7174-149645,JP,Company Owned,35.220968,138.611225,1-8 Asamacho,Fujinomiya,22,GMT+09:00 Asia/Tokyo,2021
31456-108702,JP,Company Owned,35.15916,138.620133,1348-3 Iwabuchi,Fuji,22,GMT+09:00 Asia/Tokyo,2021
29642-254607,JP,Company Owned,35.158013,138.673293,68 Takashimacho,Fuji,22,GMT+09:00 Asia/Tokyo,2021
32145-133166,JP,Company Owned,35.140579,138.675167,118-10 Samejima,Fuji,22,GMT+09:00 Asia/Tokyo,2021
59007-291594,JP,Company Owned,35.118645,138.840355,301-3 Higashiara Higashishiiji,Numazu,22,GMT+09:00 Asia/Tokyo,2021
65730-299618,JP,Company Owned,35.002999,138.420739,5-37 Minamisenacho Aoi-ku,Shizuoka,22,GMT+09:00 Asia/Tokyo,2021
56204-290112,JP,Company Owned,34.9966,138.437447,43-27 Nakayoshida Suruga-ku,Shizuoka,22,GMT+09:00 Asia/Tokyo,2021
52459-274846,JP,Company Owned,35.633373,139.717009,3-1-1 Kamiosaki,Shinagawa-ku,13,GMT+09:00 Asia/Tokyo,2021
21917-216184,JP,Company Owned,35.634297,139.715944,2-16-9 Kamiosaki,Shinagawa-ku,13,GMT+09:00 Asia/Tokyo,2021
19106-192665,JP,Company Owned,35.634599,139.714206,2-25-2 Kamiosaki,Shinagawa-ku,13,GMT+09:00 Asia/Tokyo,2021
30179-30055,JP,Company Owned,35.701187,139.544702,"2-3-6, Kyonancho",Musashino,13,GMT+09:00 Asia/Tokyo,2021
26792-243445,JP,Company Owned,35.68873,139.550203,2-1-2 Iguchi,Mitaka,13,GMT+09:00 Asia/Tokyo,2021
23063-227405,JP,Company Owned,35.652668,139.543684,1-38-1 Kojimacho,Chofu,13,GMT+09:00 Asia/Tokyo,2021
32661-138165,JP,Company Owned,35.738164,139.760987,1-17-2 Higashitabata,Kita-ku,13,GMT+09:00 Asia/Tokyo,2021
30508-93694,JP,Company Owned,35.732304,139.728579,2-13-1 Kitaotsuka,Toshima-ku,13,GMT+09:00 Asia/Tokyo,2021
18616-191888,JP,Company Owned,35.731254,139.728904,3-33-1 Minamiotsuka,Toshima-ku,13,GMT+09:00 Asia/Tokyo,2021
15468-157865,JP,Company Owned,34.7664,135.651574,2-22-2 Neyaminami,Neyagawa,27,GMT+09:00 Asia/Tokyo,2021
29291-250733,JP,Company Owned,34.776953,135.659715,1-15-10 Kouda,Hirakata,27,GMT+09:00 Asia/Tokyo,2021
30146-275516,JP,Company Owned,34.697397,135.532864,2-1-38 Higashinodacho Miyakojima-ku,Osaka,27,GMT+09:00 Asia/Tokyo,2021
57858-291981,JP,Company Owned,34.696208,135.530606,1-6-1 Higashinodamachi Tsushima-ku,Osaka,27,GMT+09:00 Asia/Tokyo,2021
32779-137806,JP,Company Owned,32.762468,129.864614,1-55 Morimachi,Nagasaki,42,GMT+09:00 Asia/Tokyo,2021
22888-225986,JP,Company Owned,32.752035,129.871163,1-1 Onouemachi,Nagasaki,42,GMT+09:00 Asia/Tokyo,2021
30365-75782,JP,Company Owned,32.746428,129.870721,10-1 Motofunamachi,Nagasaki,42,GMT+09:00 Asia/Tokyo,2021
30487-91468,JP,Company Owned,32.744043,129.877047,1-22 Hamanomachi,Nagasaki,42,GMT+09:00 Asia/Tokyo,2021
21498-212189,JP,Company Owned,33.164407,129.722699,4-10 Shinminatomachi,Sasebo,42,GMT+09:00 Asia/Tokyo,2021
30520-94537,JP,Company Owned,33.172005,129.720717,7-14 Shimanosecho,Sasebo,42,GMT+09:00 Asia/Tokyo,2021
16807-164411,JP,Company Owned,35.435152,139.935013,3-1-1 Kanedahigashi,Kisarazu,12,GMT+09:00 Asia/Tokyo,2021
32771-139046,JP,Company Owned,35.376949,139.962204,1-15-2 Hotaruno,Kisarazu,12,GMT+09:00 Asia/Tokyo,2021
31817-119924,JP,Company Owned,35.463536,139.875625,Umihotaru Nakajimachisaki,Kisarazu,12,GMT+09:00 Asia/Tokyo,2021
30387-71741,JP,Company Owned,34.693566,135.494092,3-3-3 Nakanoshima Kita-ku,Osaka,27,GMT+09:00 Asia/Tokyo,2021
30368-76573,JP,Company Owned,34.698054,135.49587,1-4-12 Sonezakishinchi Kita-ku,Osaka,27,GMT+09:00 Asia/Tokyo,2021
60705-295074,JP,Company Owned,34.698689,135.499563,1-13-13 Umeda Kita-ku,Osaka,27,GMT+09:00 Asia/Tokyo,2021
60706-295075,JP,Company Owned,34.698719,135.499563,1-13-13 Umeda Kita-ku,Osaka,27,GMT+09:00 Asia/Tokyo,2021
30092-14970,JP,Company Owned,34.699946,135.497111,1-9-20 Umeda Kita-ku,Osaka,27,GMT+09:00 Asia/Tokyo,2021
64665-298827,JP,Company Owned,34.700692,135.498486,1-12-6 Umeda Kita-ku,Osaka,27,GMT+09:00 Asia/Tokyo,2021
15267-149647,JP,Company Owned,34.701513,135.496289,3-1-1 Umeda Kita-ku,Osaka,27,GMT+09:00 Asia/Tokyo,2021
51129-271051,JP,Company Owned,34.168711,131.466127,7-10 Nakazonocho,Yamaguchi,35,GMT+09:00 Asia/Tokyo,2021
1856-142951,JP,Company Owned,34.749953,137.84091,1200 Takamigaoka,Iwata,22,GMT+09:00 Asia/Tokyo,2021
51533-278232,JP,Company Owned,34.736128,137.858583,"6039-2, Mitsuke",Iwata,22,GMT+09:00 Asia/Tokyo,2021
30607-100270,JP,Company Owned,34.740295,137.763218,1981-3 Suwa Tennocho Higashi-ku,Hamamatsu,22,GMT+09:00 Asia/Tokyo,2021
64770-296040,JP,Company Owned,34.739379,137.92551,3000 Takao,Fukuroi,22,GMT+09:00 Asia/Tokyo,2021
25217-240248,JP,Company Owned,34.799095,137.778949,1200 Kibune Hamakita-ku,Hamamatsu,22,GMT+09:00 Asia/Tokyo,2021
29763-255190,JP,Company Owned,34.772909,137.74388,1 Handayama Higashi-ku,Hamamatsu,22,GMT+09:00 Asia/Tokyo,2021
19103-193565,JP,Company Owned,34.720117,137.739524,682-1 Shinzucho Naka-ku,Hamamatsu,22,GMT+09:00 Asia/Tokyo,2021
31469-108701,JP,Company Owned,34.703823,137.735209,6-2 Sunayamacho Naka-ku,Hamamatsu,22,GMT+09:00 Asia/Tokyo,2021
28999-252027,JP,Licensed,34.703708,137.734424,6-2 Sunayamacho Naka-ku,Hamamatsu,22,GMT+09:00 Asia/Tokyo,2021
49060-266831,JP,Licensed,34.703976,137.734092,6-1 Sunayamacho Naka-ku,Hamamatsu,22,GMT+09:00 Asia/Tokyo,2021
53745-285567,JP,Company Owned,34.713223,137.726084,100-2 Motoshirocho Naka-ku,Hamamatsu,22,GMT+09:00 Asia/Tokyo,2021
30178-31959,JP,Company Owned,34.705121,137.729454,15 Kajimachi Naka-ku,Hamamatsu,22,GMT+09:00 Asia/Tokyo,2021
66002-300418,JP,Company Owned,34.772292,137.982202,280-1 Saida,Kakegawa,22,GMT+09:00 Asia/Tokyo,2021
25218-240247,JP,Company Owned,34.709692,137.697012,3-52-34 Sanarudai Naka-ku,Hamamatsu,22,GMT+09:00 Asia/Tokyo,2021
3692-146088,JP,Licensed,34.700629,137.698859,621-1 Irinocho Nishi-ku,Hamamatsu,22,GMT+09:00 Asia/Tokyo,2021
30554-96700,JP,Company Owned,34.69658,137.650706,2-37-1 Shitoro Nishi-ku,Hamamatsu,22,GMT+09:00 Asia/Tokyo,2021
31455-108700,JP,Company Owned,34.781439,137.60726,61-2 Sakume Mikkabicho Kita-ku,Hamamatsu,22,GMT+09:00 Asia/Tokyo,2021
56369-289333,JP,Company Owned,34.8501,138.264354,1-8-42 Takayanagicho,Fujieda,22,GMT+09:00 Asia/Tokyo,2021
62626-297108,JP,Company Owned,34.730487,137.400367,6-4 Minamimatsubara Akebonocho,Toyohashi,23,GMT+09:00 Asia/Tokyo,2021
29049-231666,JP,Company Owned,34.874145,138.258792,1-2 Honmachi,Fujieda,22,GMT+09:00 Asia/Tokyo,2021
60490-293436,JP,Company Owned,34.877791,138.311979,2-1-1 Yagusu,Yaizu,22,GMT+09:00 Asia/Tokyo,2021
55274-286714,JP,Company Owned,34.958084,138.387944,430-1 Nakahara Suruga-ku,Shizuoka,22,GMT+09:00 Asia/Tokyo,2021
29254-253128,JP,Company Owned,34.975598,138.380658,1-20 Gofukucho Aoi-ku,Shizuoka,22,GMT+09:00 Asia/Tokyo,2021
30270-53579,JP,Company Owned,34.973672,138.384335,2-8-9 Gofukucho Aoi-ku,Shizuoka,22,GMT+09:00 Asia/Tokyo,2021
54298-286561,JP,Licensed,34.971632,138.38892,47 Kuroganecho Aoi-ku,Shizuoka,22,GMT+09:00 Asia/Tokyo,2021
31470-110090,JP,Licensed,34.971579,138.389181,39-1 Kuroganecho Aoi-ku,Shizuoka,22,GMT+09:00 Asia/Tokyo,2021
30653-100506,JP,Company Owned,34.958678,138.401188,1-5-1 Ishida Suruga-ku,Shizuoka,22,GMT+09:00 Asia/Tokyo,2021
18939-188485,JP,Company Owned,34.984436,138.409181,1026 Yunoki Aoi-ku,Shizuoka,22,GMT+09:00 Asia/Tokyo,2021
32077-132231,JP,Company Owned,36.68142,137.259579,1330 Hiraki,Toyama,16,GMT+09:00 Asia/Tokyo,2021
22691-223984,JP,Company Owned,36.673548,137.201298,3-6-7 Nunosemachiminami,Toyama,16,GMT+09:00 Asia/Tokyo,2021
31962-126368,JP,Company Owned,36.689623,137.213184,3-8-6 Sogawa,Toyama,16,GMT+09:00 Asia/Tokyo,2021
22272-219286,JP,Company Owned,36.700531,137.21365,1-1-61 Sakuramachi,Toyama,16,GMT+09:00 Asia/Tokyo,2021
31278-107029,JP,Company Owned,39.683096,141.128688,7-1-1 Motomiya,Morioka,03,GMT+09:00 Asia/Tokyo,2021
20218-204228,JP,Company Owned,39.668325,141.134213,4-12-20 Kitaiioka,Morioka,03,GMT+09:00 Asia/Tokyo,2021
27389-247467,JP,Company Owned,39.700752,141.137435,1-44 Moriokaekimaedori,Morioka,03,GMT+09:00 Asia/Tokyo,2021
30381-78922,JP,Company Owned,39.701589,141.146838,1-11-11 Saien,Morioka,03,GMT+09:00 Asia/Tokyo,2021
30494-93079,JP,Company Owned,39.711315,141.099137,4-7-1 Maegata,Morioka,03,GMT+09:00 Asia/Tokyo,2021
48563-263846,JP,Company Owned,39.293762,141.100248,"96-2 18-chiwari, Kitaoniyanagi",Kitakami,03,GMT+09:00 Asia/Tokyo,2021
54116-286199,JP,Company Owned,39.146275,141.154943,57-2 Haguroda Mizusawa-sakurakawa,Oshu,03,GMT+09:00 Asia/Tokyo,2021
50134-271407,JP,Company Owned,35.347026,137.109339,4-48-2 Hikarigaoka,Tajimi,21,GMT+09:00 Asia/Tokyo,2021
57416-288389,JP,Company Owned,35.375559,136.952301,2-116 Umetsubo,Inuyama,23,GMT+09:00 Asia/Tokyo,2021
63755-297170,JP,Company Owned,35.422659,137.063087,6-1 Hiromi,Kani,21,GMT+09:00 Asia/Tokyo,2021
30620-100746,JP,Company Owned,35.639896,139.599042,2-40-25 Seijo,Setagaya-ku,13,GMT+09:00 Asia/Tokyo,2021
65519-299950,JP,Licensed,35.647147,139.623315,1-9-45 Funabashi,Setagaya-ku,13,GMT+09:00 Asia/Tokyo,2021
30153-20162,JP,Company Owned,35.661394,139.585779,1-49-2 Sengawacho,Chofu,13,GMT+09:00 Asia/Tokyo,2021
31219-190106,JP,Company Owned,35.677566,139.566494,6-20-2 Shinkawa,Mitaka,13,GMT+09:00 Asia/Tokyo,2021
30802-102739,JP,Company Owned,33.279979,131.505844,2-9-1 Kitahama,Beppu,44,GMT+09:00 Asia/Tokyo,2021
59221-293427,JP,Company Owned,33.281436,131.493742,2780-28 Nishinoguchimachi,Beppu,44,GMT+09:00 Asia/Tokyo,2021
58793-293040,JP,Company Owned,33.236479,131.607666,2-1-4 Funaicho,Oita,44,GMT+09:00 Asia/Tokyo,2021
26254-225985,JP,Company Owned,33.233071,131.606786,1-14 Kanamemachi,Oita,44,GMT+09:00 Asia/Tokyo,2021
26868-244576,JP,Company Owned,33.212383,131.596576,3-2-6 Futamatamachi,Oita,44,GMT+09:00 Asia/Tokyo,2021
30183-31162,JP,Company Owned,33.188212,131.581582,755-1 Kusumoto Tamazawa,Oita,44,GMT+09:00 Asia/Tokyo,2021
17522-178925,JP,Company Owned,33.230607,131.634942,3-25-16 Shimogorikita,Oita,44,GMT+09:00 Asia/Tokyo,2021
30352-73986,JP,Company Owned,33.19569,131.656915,2-1 Koendorinishi,Oita,44,GMT+09:00 Asia/Tokyo,2021
52837-283264,JP,Licensed,32.59056,131.672583,3-4266-5 Saiwaimachi,Nobeoka,45,GMT+09:00 Asia/Tokyo,2021
23617-231665,JP,Company Owned,35.731231,139.707986,3-28-14 Nishiikebukuro,Toshima-ku,13,GMT+09:00 Asia/Tokyo,2021
30355-73981,JP,Company Owned,35.731057,139.70877,1-17-10 Nishiikebukuro,Toshima-ku,13,GMT+09:00 Asia/Tokyo,2021
56812-290791,JP,Licensed,35.730886,139.710206,1-1-25 Nishiikebukuro,Toshima-ku,13,GMT+09:00 Asia/Tokyo,2021
16082-167324,JP,Company Owned,35.729267,139.709519,1-11-1 Nishiikebukuro,Toshima-ku,13,GMT+09:00 Asia/Tokyo,2021
17073-172466,JP,Company Owned,35.72899,139.709789,1-1-25 Nishiikebukuro,Toshima-ku,13,GMT+09:00 Asia/Tokyo,2021
58402-292582,JP,Company Owned,35.728723,139.709585,1-11-1 Nishiikebukuro,Toshima-ku,13,GMT+09:00 Asia/Tokyo,2021
51687-279064,JP,Company Owned,35.730659,139.712897,1-29-1 Minamiikebukuro,Toshima-ku,13,GMT+09:00 Asia/Tokyo,2021
30572-97742,JP,Company Owned,35.730143,139.712674,1-29-1 Minamiikebukuro,Toshima-ku,13,GMT+09:00 Asia/Tokyo,2021
31989-126367,JP,Company Owned,35.730817,139.715442,1-20-5 Higashiikebukuro,Toshima-ku,13,GMT+09:00 Asia/Tokyo,2021
30068-12752,JP,Company Owned,35.727821,139.711782,1-18-17 Minamiikebukuro,Toshima-ku,13,GMT+09:00 Asia/Tokyo,2021
30163-29056,JP,Company Owned,35.727066,139.71236,2-16-4 Minamiikebukuro,Toshima-ku,13,GMT+09:00 Asia/Tokyo,2021
30314-66741,JP,Company Owned,35.729829,139.718032,3-1-1 Higashiikebukuro,Toshima-ku,13,GMT+09:00 Asia/Tokyo,2021
23153-228244,JP,Company Owned,35.365992,139.908226,1-4 Tsukiji,Kisarazu,12,GMT+09:00 Asia/Tokyo,2021
57411-290552,JP,Company Owned,35.452547,137.025002,1-6-35 Shinikecho,Minokamoshi,21,GMT+09:00 Asia/Tokyo,2021
30229-45339,JP,Company Owned,37.399533,140.387859,2-11-1 Ekimae,Koriyama,07,GMT+09:00 Asia/Tokyo,2021
31997-126364,JP,Company Owned,31.527436,130.536122,7 Tokaicho,Kagoshima,46,GMT+09:00 Asia/Tokyo,2021
32079-132225,JP,Company Owned,31.543562,130.543719,2-3-5 Usuki,Kagoshima,46,GMT+09:00 Asia/Tokyo,2021
65170-299476,JP,Company Owned,31.567059,130.56247,1-8-30 Yojiro,Kagoshima,46,GMT+09:00 Asia/Tokyo,2021
30557-227424,JP,Company Owned,31.583779,130.542375,"1-1, Chuocho, Kagoshima",Kagoshima,46,GMT+09:00 Asia/Tokyo,2021
59507-293168,JP,Company Owned,31.584229,130.542665,1-1 Chuocho,Kagoshima,46,GMT+09:00 Asia/Tokyo,2021
58198-292314,JP,Company Owned,31.591165,130.556983,6-5 Gofukumachi,Kagoshima,46,GMT+09:00 Asia/Tokyo,2021
31335-107470,JP,Company Owned,31.592007,130.554712,16-18 Higashisengoku-machi,Kagoshima,46,GMT+09:00 Asia/Tokyo,2021
48281-262440,JP,Company Owned,31.616814,130.575317,9688-1 Yoshinocho,Kagoshima,46,GMT+09:00 Asia/Tokyo,2021
59350-293568,JP,Licensed,31.737654,130.754527,8-40 Kokubunoguchihigashi,Kirishima,46,GMT+09:00 Asia/Tokyo,2021
32778-139191,JP,Company Owned,36.709377,137.213623,5 Minatoirifunecho,Toyama,16,GMT+09:00 Asia/Tokyo,2021
1328-152824,JP,Company Owned,36.66274,137.171272,165-1 Shimokutsuwada Fuchumachi,Toyama,16,GMT+09:00 Asia/Tokyo,2021
61448-294829,JP,Company Owned,36.712183,137.101747,713-4 Kurokawa,Imizu,16,GMT+09:00 Asia/Tokyo,2021
30396-81179,JP,Company Owned,36.723574,137.017815,383 Shimofusumae,Takaoka,16,GMT+09:00 Asia/Tokyo,2021
24944-239408,JP,Company Owned,36.724011,137.015077,383 Shimofusumae,Takaoka,16,GMT+09:00 Asia/Tokyo,2021
25064-239831,JP,Company Owned,36.689175,136.881422,972-1 Nishinakano,Oyabe,16,GMT+09:00 Asia/Tokyo,2021
1606-138380,JP,Company Owned,36.710243,136.700036,Ta25 Uchihisumi,Kahoku,17,GMT+09:00 Asia/Tokyo,2021
14953-156527,JP,Company Owned,36.534581,136.675911,2-394 Okuwa,Kanazawa,17,GMT+09:00 Asia/Tokyo,2021
30356-233304,JP,Company Owned,36.571535,136.655027,15-1 Musashimachi,Kanazawa,17,GMT+09:00 Asia/Tokyo,2021
31361-107967,JP,Company Owned,36.579444,136.649818,3-1 Horikawashinmachi,Kanazawa,17,GMT+09:00 Asia/Tokyo,2021
16882-176608,JP,Company Owned,36.579264,136.649692,3-1 Horikawashinmachi,Kanazawa,17,GMT+09:00 Asia/Tokyo,2021
61463-295478,JP,Company Owned,36.578843,136.648484,1-1 Kinoshinbomachi,Kanazawa,17,GMT+09:00 Asia/Tokyo,2021
61627-296039,JP,Company Owned,36.580038,136.647836,1-5-3 Hirooka,Kanazawa,17,GMT+09:00 Asia/Tokyo,2021
30348-73984,JP,Company Owned,36.56275,136.653327,2-1-1 Kohrinbo,Kanazawa,17,GMT+09:00 Asia/Tokyo,2021
26865-245926,JP,Company Owned,36.602008,136.620519,1-429 Tomizu,Kanazawa,17,GMT+09:00 Asia/Tokyo,2021
31631-115272,JP,Company Owned,36.518396,136.608389,1-46 Sanno,Nonoichi,17,GMT+09:00 Asia/Tokyo,2021
65322-299539,JP,Company Owned,36.544544,136.582126,Yokoemachi,Hakusan,17,GMT+09:00 Asia/Tokyo,2021
65243-299538,JP,Company Owned,36.544527,136.582063,Yokoemachi,Hakusan,17,GMT+09:00 Asia/Tokyo,2021
30485-86761,JP,Company Owned,36.516004,136.576792,232-1 Koumyomachi,Hakusan,17,GMT+09:00 Asia/Tokyo,2021
31726-117707,JP,Company Owned,31.881776,131.426272,916 Imaide Tsunehisa,Miyazaki,45,GMT+09:00 Asia/Tokyo,2021
60087-294309,JP,Licensed,31.895107,131.419482,4-7-30 Oyodo,Miyazaki,45,GMT+09:00 Asia/Tokyo,2021
62494-295401,JP,Licensed,31.91484,131.430952,2-2-22 Oimatsu,Miyazaki,45,GMT+09:00 Asia/Tokyo,2021
31265-107030,JP,Company Owned,31.916135,131.423668,3-4-12 Tachibanadori-higashi,Miyazaki,45,GMT+09:00 Asia/Tokyo,2021
31419-108696,JP,Company Owned,31.919582,131.435943,121-6 Aobacho,Miyazaki,45,GMT+09:00 Asia/Tokyo,2021
15931-164746,JP,Company Owned,31.92279,131.45597,862-1 Eguchi Shinbeppucho,Miyzaki,45,GMT+09:00 Asia/Tokyo,2021
25341-240585,KR,Joint Venture,37.555431,127.010743,"374-27, Sindang-dong, Jung-gu,",Seoul,11,GMT+09:00 Asia/Seoul,2021
60690-295059,KR,Joint Venture,37.547863,127.015519,Geumhodong4ga,Seoul,11,GMT+09:00 Asia/Seoul,2021
60397-294666,KR,Joint Venture,37.569018,127.009061,Euljiro,Seoul,11,GMT+09:00 Asia/Seoul,2021
49867-271166,KR,Joint Venture,37.565131,127.007183,"185-1 Gwanghui-dong 1-ga, Jung-gu, Seoul",Seoul,11,GMT+09:00 Asia/Seoul,2021
50058-272384,KR,Joint Venture,37.559628,127.006142,62-35 jangchoongro 1ga,seoul,11,GMT+09:00 Asia/Seoul,2021
57250-291345,KR,Joint Venture,37.566539,127.006262,Uljiro,Seoul,11,GMT+09:00 Asia/Seoul,2021
66475-301050,KR,Joint Venture,37.543215,127.013202,527-3,Seoul,11,GMT+09:00 Asia/Seoul,2021
48054-260867,KR,Joint Venture,37.534833,127.010896,"36-7,Hannam dong",Seoul,11,GMT+09:00 Asia/Seoul,2021
6121-149485,KR,Joint Venture,37.58154,127.00234,1-115 1-2층,서울,11,GMT+09:00 Asia/Seoul,2021
34432-139286,KR,Joint Venture,37.51031,127.00696,70-2 뉴코아 1층,서울,11,GMT+09:00 Asia/Seoul,2021
63540-298065,KR,Joint Venture,37.518544,127.00765,149 Jamwon-dong,Seoul,11,GMT+09:00 Asia/Seoul,2021
32706-139626,KR,Joint Venture,37.52899,126.99178,"10-8, 7-33",서울,11,GMT+09:00 Asia/Seoul,2021
28417-250406,KR,Joint Venture,37.493617,126.986513,777-11 bangbae-dong,seocho-gu,11,GMT+09:00 Asia/Seoul,2021
32441-136831,KR,Joint Venture,35.85567,128.49373,1721-12,대구,27,GMT+09:00 Asia/Seoul,2021
58283-292443,KR,Joint Venture,35.853845,128.480411,"1000-2, Sindang-dong",daegu-si,27,GMT+09:00 Asia/Seoul,2021
16911-176944,KR,Joint Venture,35.855292,128.510127,"1248-1, Igok-dong, Dalseo-gu",Daegu,27,GMT+09:00 Asia/Seoul,2021
27768-248565,KR,Joint Venture,35.859125,128.464208,"1546-7, Maegok-ri, Dasa-eup, Dalseong-gu",Daegu,27,GMT+09:00 Asia/Seoul,2021
27364-247248,KR,Joint Venture,35.824648,128.525093,"1198-6, Wolseong-dong, Dalseogu, Daegu",Daegu,27,GMT+09:00 Asia/Seoul,2021
23976-233871,KR,Joint Venture,35.822546,128.533951,"54, Sangin 1-dong, Dalseo-gu",Daegu,27,GMT+09:00 Asia/Seoul,2021
